frame,timestamp,track_id,class,x1,y1,x2,y2,confidence
1237,11:49:01,34,person,11,330,1156,713,0.715
1237,11:49:01,83,cell phone,285,100,846,481,0.766
1237,11:49:01,91,tv,292,100,842,481,0.622
1239,11:49:01,34,person,5,330,1153,714,0.685
1239,11:49:01,83,tv,296,88,834,453,0.604
1239,11:49:01,91,cell phone,304,85,828,448,0.696
1241,11:49:01,34,person,5,330,1152,714,0.556
1241,11:49:01,83,tv,294,73,833,439,0.454
1241,11:49:01,91,cell phone,300,68,827,433,0.810
1243,11:49:01,34,person,7,330,1153,714,0.704
1243,11:49:01,83,cell phone,290,66,831,436,0.865
1245,11:49:01,34,person,7,330,1156,714,0.716
1245,11:49:01,83,cell phone,280,57,833,438,0.862
1247,11:49:02,34,person,14,330,1160,713,0.752
1247,11:49:02,83,cell phone,268,49,830,437,0.809
1249,11:49:02,34,person,17,330,1162,713,0.714
1249,11:49:02,83,cell phone,232,23,837,447,0.645
1251,11:49:02,34,person,4,329,1155,714,0.663
1253,11:49:02,34,person,1,328,1157,715,0.686
1255,11:49:02,34,person,3,327,1161,715,0.657
1257,11:49:02,34,person,0,328,1153,714,0.641
1259,11:49:02,34,person,0,327,1152,714,0.755
1259,11:49:02,83,laptop,129,0,719,441,0.434
1261,11:49:02,34,person,0,328,1150,714,0.719
1263,11:49:03,34,person,14,330,1155,713,0.744
1263,11:49:03,83,cell phone,134,8,802,532,0.818
1265,11:49:03,34,person,17,329,1159,713,0.742
1265,11:49:03,83,cell phone,160,31,828,578,0.827
1267,11:49:03,34,person,0,146,1280,715,0.582
1269,11:49:03,34,person,0,99,1280,716,0.494
1269,11:49:03,83,person,59,64,818,685,0.602
1271,11:49:03,34,person,0,80,1280,717,0.569
1271,11:49:03,83,person,38,79,808,708,0.533
1273,11:49:03,34,person,0,152,1280,716,0.565
1273,11:49:03,83,laptop,129,78,816,654,0.557
1275,11:49:03,34,person,0,92,1280,716,0.518
1275,11:49:03,83,cell phone,162,75,819,641,0.762
1277,11:49:03,34,person,0,69,1280,717,0.577
1277,11:49:03,83,cell phone,183,74,810,626,0.423
1277,11:49:03,98,person,15,318,1182,716,0.465
1279,11:49:04,34,person,0,65,1280,716,0.612
1279,11:49:04,98,person,0,280,1227,716,0.428
1281,11:49:04,34,person,0,63,1280,716,0.608
1281,11:49:04,83,person,72,70,792,695,0.477
1283,11:49:04,34,person,0,67,1280,717,0.657
1285,11:49:04,34,person,0,60,1280,716,0.543
1285,11:49:04,83,person,45,76,785,714,0.578
1287,11:49:04,98,person,18,323,1159,714,0.678
1289,11:49:04,98,person,24,327,1153,714,0.651
1291,11:49:04,98,person,22,330,1145,714,0.705
1293,11:49:04,98,person,20,330,1145,715,0.701
1295,11:49:05,98,person,22,330,1148,715,0.731
1297,11:49:05,98,person,38,330,1162,715,0.709
1297,11:49:05,99,person,339,305,601,627,0.542
1299,11:49:05,98,person,62,329,1179,715,0.742
1301,11:49:05,98,person,34,329,1157,716,0.670
1301,11:49:05,99,person,340,308,603,630,0.653
1303,11:49:05,98,person,35,328,1157,716,0.671
1303,11:49:05,99,person,338,308,603,632,0.628
1305,11:49:05,98,person,23,326,1154,717,0.585
1307,11:49:05,98,person,29,327,1154,716,0.563
1309,11:49:06,98,person,27,328,1148,716,0.701
1311,11:49:06,98,person,66,328,1177,715,0.673
1313,11:49:06,98,person,36,327,1152,715,0.529
1313,11:49:06,99,person,341,309,605,631,0.406
1315,11:49:06,98,person,30,327,1147,716,0.630
1317,11:49:06,98,person,26,328,1143,716,0.727
1317,11:49:06,99,person,345,314,608,635,0.432
1319,11:49:06,98,person,19,326,1140,715,0.620
1321,11:49:06,98,person,31,326,1151,715,0.689
1323,11:49:06,98,person,50,328,1161,715,0.677
1323,11:49:06,83,cell phone,199,156,795,674,0.627
1325,11:49:07,98,person,76,329,1176,714,0.668
1327,11:49:07,98,person,82,330,1175,714,0.644
1329,11:49:07,98,person,54,330,1149,714,0.659
1329,11:49:07,83,cell phone,213,182,793,679,0.697
1331,11:49:07,98,person,40,330,1139,714,0.693
1331,11:49:07,83,cell phone,213,187,795,681,0.400
1333,11:49:07,98,person,30,330,1134,715,0.671
1335,11:49:07,98,person,22,330,1129,714,0.714
1335,11:49:07,83,cell phone,213,188,794,674,0.444
1337,11:49:07,98,person,22,330,1133,715,0.687
1337,11:49:07,83,cell phone,214,190,797,674,0.532
1339,11:49:08,98,person,16,330,1132,715,0.649
1339,11:49:08,83,cell phone,213,191,800,675,0.508
1341,11:49:08,98,person,15,330,1133,715,0.664
1343,11:49:08,98,person,19,329,1137,714,0.646
1343,11:49:08,83,cell phone,210,188,804,675,0.552
1345,11:49:08,98,person,16,329,1136,714,0.655
1345,11:49:08,83,cell phone,204,183,807,678,0.465
1347,11:49:08,98,person,20,329,1140,714,0.672
1347,11:49:08,83,cell phone,201,182,808,680,0.626
1349,11:49:08,98,person,18,329,1141,714,0.665
1349,11:49:08,83,cell phone,202,186,805,679,0.540
1351,11:49:08,98,person,21,330,1144,714,0.658
1353,11:49:08,98,person,18,330,1143,715,0.695
1353,11:49:08,83,book,195,172,802,668,0.405
1355,11:49:09,98,person,17,329,1144,714,0.697
1357,11:49:09,98,person,20,329,1152,715,0.624
1359,11:49:09,98,person,18,328,1152,715,0.629
1361,11:49:09,98,person,26,326,1165,716,0.625
1365,11:49:09,83,person,143,103,861,709,0.469
1367,11:49:09,83,person,158,95,950,715,0.570
1369,11:49:10,83,person,168,68,1045,717,0.411
1371,11:49:10,83,person,149,83,1045,717,0.509
1373,11:49:10,83,person,131,85,1057,717,0.529
1375,11:49:10,83,person,124,62,1117,717,0.539
1377,11:49:10,83,person,119,74,1115,717,0.449
1379,11:49:10,83,person,113,66,1148,718,0.440
1381,11:49:10,99,person,311,288,602,685,0.757
1383,11:49:10,103,person,31,149,324,712,0.528
1383,11:49:10,99,person,310,288,587,687,0.835
1385,11:49:11,103,person,23,155,316,713,0.507
1385,11:49:11,99,person,320,289,581,690,0.856
1387,11:49:11,103,person,21,159,312,713,0.643
1387,11:49:11,99,person,326,294,576,691,0.821
1389,11:49:11,103,person,21,160,314,713,0.628
1389,11:49:11,99,person,333,296,573,691,0.839
1391,11:49:11,103,person,20,162,314,714,0.565
1391,11:49:11,99,person,340,298,571,690,0.837
1391,11:49:11,105,sports ball,320,643,361,680,0.408
1393,11:49:11,103,person,20,164,315,713,0.532
1393,11:49:11,99,person,342,301,568,691,0.825
1393,11:49:11,105,sports ball,319,645,361,681,0.444
1393,11:49:11,98,person,333,329,1280,716,0.463
1395,11:49:11,103,person,19,163,317,713,0.680
1395,11:49:11,99,person,344,302,566,692,0.852
1395,11:49:11,105,sports ball,318,645,360,682,0.504
1395,11:49:11,98,person,383,330,1280,716,0.508
1397,11:49:11,103,person,17,161,319,713,0.709
1397,11:49:11,99,person,347,304,564,692,0.845
1397,11:49:11,105,sports ball,319,646,360,682,0.482
1397,11:49:11,98,person,400,329,1280,715,0.546
1399,11:49:11,103,person,16,164,318,713,0.615
1399,11:49:11,99,person,348,306,562,693,0.828
1399,11:49:11,105,sports ball,318,646,360,683,0.478
1399,11:49:11,98,person,415,329,1280,715,0.488
1401,11:49:12,103,person,15,165,319,713,0.557
1401,11:49:12,99,person,345,306,558,694,0.841
1403,11:49:12,103,person,14,168,319,713,0.620
1403,11:49:12,99,person,346,308,558,697,0.864
1403,11:49:12,105,sports ball,315,650,359,688,0.527
1403,11:49:12,98,person,437,329,1272,715,0.516
1405,11:49:12,103,person,14,171,319,713,0.605
1405,11:49:12,99,person,346,308,557,697,0.858
1405,11:49:12,105,sports ball,314,648,358,687,0.493
1405,11:49:12,98,person,443,330,1249,716,0.682
1407,11:49:12,103,person,14,167,324,713,0.681
1407,11:49:12,99,person,344,308,555,696,0.843
1407,11:49:12,105,sports ball,312,647,357,687,0.446
1407,11:49:12,98,person,452,330,1234,716,0.443
1409,11:49:12,103,person,12,163,326,713,0.675
1409,11:49:12,99,person,344,309,553,696,0.850
1409,11:49:12,105,sports ball,311,647,355,686,0.625
1409,11:49:12,98,person,473,329,1240,715,0.502
1411,11:49:12,103,person,10,164,325,713,0.510
1411,11:49:12,99,person,343,309,553,697,0.841
1411,11:49:12,105,sports ball,310,647,354,685,0.649
1411,11:49:12,98,person,471,329,1224,715,0.573
1413,11:49:12,103,person,10,163,328,713,0.663
1413,11:49:12,99,person,342,310,552,699,0.847
1413,11:49:12,105,sports ball,308,647,352,686,0.566
1415,11:49:13,103,person,9,163,329,713,0.669
1415,11:49:13,99,person,343,311,553,700,0.849
1415,11:49:13,105,sports ball,308,647,351,686,0.641
1415,11:49:13,98,person,473,329,1209,715,0.528
1417,11:49:13,103,person,7,161,330,713,0.425
1417,11:49:13,99,person,341,309,552,699,0.864
1417,11:49:13,98,person,477,329,1203,716,0.499
1419,11:49:13,99,person,340,308,551,699,0.859
1419,11:49:13,98,person,477,329,1189,715,0.517
1419,11:49:13,105,sports ball,303,644,344,681,0.506
1421,11:49:13,99,person,339,308,549,697,0.879
1421,11:49:13,98,person,507,330,1201,713,0.670
1421,11:49:13,105,sports ball,301,643,341,679,0.604
1421,11:49:13,103,person,6,161,331,713,0.569
1423,11:49:13,99,person,338,307,548,697,0.889
1423,11:49:13,98,person,495,329,1186,715,0.564
1423,11:49:13,105,sports ball,298,640,339,677,0.670
1423,11:49:13,103,person,5,161,330,714,0.463
1425,11:49:13,99,person,337,310,547,697,0.872
1425,11:49:13,98,person,532,328,1229,714,0.757
1425,11:49:13,105,sports ball,295,640,337,677,0.676
1425,11:49:13,103,person,5,160,332,714,0.472
1427,11:49:13,99,person,337,311,547,698,0.889
1427,11:49:13,98,person,507,328,1198,715,0.571
1427,11:49:13,105,sports ball,295,641,336,678,0.679
1427,11:49:13,103,person,7,165,333,713,0.479
1429,11:49:13,99,person,335,313,547,701,0.870
1429,11:49:13,105,sports ball,292,641,334,679,0.562
1429,11:49:13,103,person,7,161,337,713,0.546
1431,11:49:14,99,person,331,310,544,700,0.909
1431,11:49:14,105,sports ball,287,637,328,674,0.539
1431,11:49:14,98,person,491,326,1184,716,0.454
1433,11:49:14,99,person,317,292,529,676,0.526
1433,11:49:14,98,person,328,328,1059,717,0.606
1435,11:49:14,98,person,223,327,995,715,0.713
1437,11:49:14,98,person,184,326,992,713,0.739
1439,11:49:14,98,person,152,326,994,713,0.831
1441,11:49:14,98,person,132,329,1000,714,0.462
1443,11:49:14,98,person,217,329,1099,715,0.618
1445,11:49:15,98,person,236,328,1119,714,0.669
1447,11:49:15,98,person,268,331,1152,714,0.700
1449,11:49:15,98,person,256,335,1136,714,0.715
1451,11:49:15,98,person,239,338,1108,714,0.720
1453,11:49:15,98,person,252,339,1123,714,0.696
1455,11:49:15,98,person,257,338,1131,714,0.687
1457,11:49:15,98,person,273,338,1158,714,0.692
1459,11:49:15,98,person,259,338,1146,714,0.702
1461,11:49:16,98,person,242,339,1124,714,0.701
1463,11:49:16,98,person,254,339,1140,714,0.691
1465,11:49:16,98,person,258,340,1145,714,0.677
1467,11:49:16,98,person,280,340,1175,714,0.675
1469,11:49:16,98,person,238,341,1125,713,0.678
1471,11:49:16,98,person,264,340,1160,714,0.673
1473,11:49:16,98,person,281,340,1189,714,0.687
1475,11:49:16,98,person,263,340,1173,714,0.653
1475,11:49:16,109,cell phone,79,322,203,523,0.625
1477,11:49:17,98,person,252,340,1170,715,0.674
1479,11:49:17,98,person,211,341,1123,715,0.671
1479,11:49:17,109,cell phone,71,321,197,526,0.595
1481,11:49:17,98,person,210,340,1116,715,0.672
1483,11:49:17,98,person,226,340,1138,715,0.673
1485,11:49:17,98,person,208,341,1127,714,0.652
1487,11:49:17,98,person,182,342,1097,714,0.633
1489,11:49:17,98,person,227,341,1147,714,0.646
1489,11:49:17,109,cell phone,71,324,204,541,0.636
1491,11:49:18,98,person,200,341,1105,714,0.692
1493,11:49:18,98,person,194,341,1090,714,0.702
1495,11:49:18,98,person,165,340,1057,714,0.694
1497,11:49:18,98,person,143,340,1038,714,0.686
1499,11:49:18,98,person,141,341,1037,714,0.692
1499,11:49:18,109,cell phone,73,329,206,544,0.427
1501,11:49:18,98,person,211,340,1113,714,0.667
1503,11:49:18,98,person,210,342,1104,714,0.666
1505,11:49:18,98,person,222,341,1114,714,0.651
1507,11:49:19,98,person,216,341,1100,714,0.698
1509,11:49:19,98,person,267,340,1165,714,0.676
1511,11:49:19,98,person,246,341,1144,714,0.680
1513,11:49:19,98,person,173,340,1096,714,0.648
1515,11:49:19,98,person,139,342,1064,714,0.657
1517,11:49:19,98,person,152,341,1069,714,0.646
1519,11:49:19,98,person,166,341,1092,714,0.644
1521,11:49:19,98,person,216,340,1144,713,0.647
1523,11:49:20,98,person,222,340,1147,713,0.647
1525,11:49:20,98,person,195,340,1112,713,0.635
1527,11:49:20,98,person,200,340,1108,713,0.662
1529,11:49:20,98,person,232,340,1143,714,0.651
1531,11:49:20,98,person,199,340,1100,714,0.656
1533,11:49:20,98,person,198,340,1089,714,0.630
1533,11:49:20,111,person,182,364,313,569,0.470
1535,11:49:20,98,person,194,341,1070,713,0.680
1537,11:49:20,98,person,195,341,1061,713,0.682
1539,11:49:21,98,person,197,340,1056,713,0.639
1541,11:49:21,98,person,200,340,1049,713,0.688
1543,11:49:21,98,person,214,340,1058,713,0.664
1545,11:49:21,98,person,214,341,1049,713,0.692
1547,11:49:21,98,person,225,341,1056,713,0.686
1549,11:49:21,98,person,258,341,1096,713,0.619
1551,11:49:21,98,person,249,341,1085,713,0.677
1553,11:49:22,98,person,277,341,1122,714,0.633
1555,11:49:22,98,person,277,341,1129,713,0.619
1557,11:49:22,98,person,248,339,1101,713,0.685
1559,11:49:22,98,person,252,340,1105,713,0.662
1561,11:49:22,98,person,227,340,1073,713,0.708
1563,11:49:22,98,person,272,340,1132,713,0.664
1565,11:49:22,98,person,176,341,1048,713,0.678
1567,11:49:22,98,person,142,342,1022,713,0.661
1569,11:49:23,98,person,111,341,1009,713,0.624
1571,11:49:23,98,person,119,338,1039,712,0.674
1573,11:49:23,98,person,108,340,1024,713,0.646
1575,11:49:23,98,person,142,341,1047,713,0.702
1577,11:49:23,98,person,148,341,1046,714,0.670
1579,11:49:23,98,person,183,341,1080,714,0.589
1581,11:49:23,98,person,153,338,1057,713,0.646
1583,11:49:23,98,person,107,336,1031,714,0.601
1585,11:49:24,98,person,93,327,1055,712,0.658
1587,11:49:24,98,person,85,329,1059,713,0.744
1589,11:49:24,98,person,112,329,1113,713,0.704
1591,11:49:24,98,person,102,328,1125,713,0.735
1593,11:49:24,98,person,88,330,1124,713,0.614
1595,11:49:24,98,person,80,329,1135,713,0.654
1597,11:49:24,98,person,72,335,1126,713,0.608
1599,11:49:25,98,person,76,334,1151,713,0.486
1603,11:49:25,98,person,34,338,1104,714,0.613
1605,11:49:25,98,person,57,357,1091,714,0.518
1607,11:49:25,117,person,723,393,1150,714,0.558
1609,11:49:25,117,person,718,420,1109,715,0.509
1609,11:49:25,98,person,101,407,1021,715,0.449
1611,11:49:25,117,person,723,426,1107,716,0.500
1613,11:49:25,98,person,84,391,1062,713,0.619
1615,11:49:26,98,person,75,389,1074,714,0.560
1615,11:49:26,117,person,765,397,1190,715,0.444
1617,11:49:26,98,person,62,389,1075,715,0.426
1617,11:49:26,117,person,728,391,1158,716,0.423
1619,11:49:26,98,person,87,390,1114,714,0.548
1619,11:49:26,117,person,746,390,1179,715,0.450
1621,11:49:26,98,person,101,390,1151,713,0.680
1623,11:49:26,98,person,66,392,1120,714,0.632
1625,11:49:26,98,person,48,396,1098,713,0.632
1625,11:49:26,117,person,724,394,1140,710,0.401
1627,11:49:26,98,person,56,397,1118,713,0.569
1627,11:49:26,117,person,748,394,1168,711,0.568
1629,11:49:26,98,person,50,396,1127,714,0.459
1629,11:49:26,117,person,750,395,1172,712,0.616
1631,11:49:27,98,person,45,396,1131,714,0.523
1631,11:49:27,117,person,756,395,1180,711,0.472
1633,11:49:27,98,person,47,396,1148,714,0.511
1633,11:49:27,117,person,756,395,1184,712,0.406
1635,11:49:27,98,person,38,394,1151,714,0.562
1637,11:49:27,98,person,24,397,1129,714,0.505
1637,11:49:27,117,person,724,395,1142,710,0.436
1639,11:49:27,98,person,32,396,1149,714,0.470
1641,11:49:27,98,person,24,398,1145,715,0.437
1641,11:49:27,117,person,717,395,1130,710,0.561
1643,11:49:27,98,person,22,396,1154,716,0.409
1643,11:49:27,117,person,717,394,1127,711,0.547
1645,11:49:28,98,person,5,395,1139,716,0.486
1645,11:49:28,117,person,720,394,1126,711,0.410
1647,11:49:28,98,person,11,394,1148,715,0.488
1649,11:49:28,117,person,722,395,1120,710,0.513
1651,11:49:28,98,person,9,394,1145,714,0.562
1653,11:49:28,98,person,15,395,1150,713,0.474
1653,11:49:28,117,person,723,395,1117,709,0.491
1655,11:49:28,98,person,0,395,1131,714,0.550
1657,11:49:28,98,person,0,394,1134,714,0.441
1657,11:49:28,117,person,723,393,1114,708,0.477
1659,11:49:28,117,person,726,395,1114,710,0.568
1661,11:49:29,117,person,729,395,1112,709,0.438
1663,11:49:29,117,person,748,395,1138,711,0.438
1663,11:49:29,98,person,17,399,1143,714,0.498
1665,11:49:29,117,person,735,395,1121,710,0.528
1665,11:49:29,98,person,13,398,1144,714,0.432
1667,11:49:29,98,person,8,397,1146,714,0.538
1671,11:49:29,117,person,752,395,1143,711,0.445
1673,11:49:29,117,person,760,395,1158,711,0.466
1673,11:49:29,98,person,17,399,1151,713,0.413
1675,11:49:30,117,person,753,394,1152,711,0.419
1675,11:49:30,98,person,12,398,1153,714,0.443
1677,11:49:30,117,person,739,394,1136,710,0.458
1677,11:49:30,98,person,2,394,1154,714,0.552
1679,11:49:30,117,person,731,394,1124,710,0.471
1681,11:49:30,117,person,746,394,1144,711,0.458
1681,11:49:30,98,person,6,393,1168,714,0.472
1683,11:49:30,117,person,732,394,1126,711,0.495
1683,11:49:30,98,person,9,395,1163,714,0.447
1685,11:49:30,117,person,753,393,1155,712,0.568
1685,11:49:30,98,person,19,394,1181,714,0.546
1687,11:49:30,117,person,735,394,1132,711,0.448
1687,11:49:30,98,person,18,394,1185,713,0.502
1689,11:49:30,117,person,727,394,1119,711,0.505
1689,11:49:30,98,person,18,394,1190,714,0.454
1691,11:49:31,117,person,733,394,1125,710,0.423
1691,11:49:31,98,person,11,396,1176,713,0.500
1693,11:49:31,117,person,756,394,1157,712,0.454
1693,11:49:31,98,person,17,396,1188,713,0.483
1695,11:49:31,117,person,763,395,1169,712,0.532
1695,11:49:31,98,person,13,395,1188,713,0.505
1697,11:49:31,117,person,736,395,1137,711,0.511
1697,11:49:31,98,person,12,397,1182,713,0.482
1699,11:49:31,117,person,731,395,1129,712,0.443
1699,11:49:31,98,person,16,396,1191,713,0.472
1701,11:49:31,98,person,9,397,1185,713,0.540
1703,11:49:31,98,person,0,394,1174,713,0.509
1703,11:49:31,117,person,725,394,1119,711,0.558
1705,11:49:31,98,person,0,396,1163,714,0.547
1707,11:49:32,98,person,5,396,1181,713,0.536
1707,11:49:32,117,person,742,395,1138,711,0.425
1709,11:49:32,98,person,6,397,1176,713,0.473
1709,11:49:32,117,person,753,397,1154,712,0.481
1711,11:49:32,98,person,13,397,1188,713,0.505
1711,11:49:32,117,person,756,397,1159,712,0.524
1713,11:49:32,98,person,17,396,1199,713,0.488
1713,11:49:32,117,person,760,396,1170,712,0.471
1715,11:49:32,98,person,16,397,1201,713,0.462
1715,11:49:32,117,person,756,396,1168,712,0.472
1717,11:49:32,98,person,18,397,1204,713,0.452
1717,11:49:32,117,person,757,397,1173,713,0.517
1719,11:49:32,98,person,11,398,1196,713,0.521
1721,11:49:32,98,person,2,397,1187,713,0.560
1721,11:49:32,117,person,757,396,1177,712,0.520
1723,11:49:33,98,person,5,400,1183,713,0.468
1723,11:49:33,117,person,734,397,1139,706,0.412
1725,11:49:33,98,person,25,398,1214,714,0.544
1725,11:49:33,117,person,739,396,1153,711,0.469
1727,11:49:33,98,person,13,399,1204,715,0.464
1727,11:49:33,117,person,743,396,1159,711,0.422
1729,11:49:33,98,person,10,398,1206,714,0.550
1729,11:49:33,117,person,749,397,1169,712,0.462
1731,11:49:33,98,person,0,400,1181,715,0.449
1731,11:49:33,117,person,731,398,1145,712,0.484
1733,11:49:33,98,person,0,399,1180,714,0.546
1735,11:49:33,98,person,0,400,1184,714,0.456
1735,11:49:33,117,person,748,398,1167,714,0.434
1737,11:49:34,98,person,1,399,1189,714,0.553
1739,11:49:34,98,person,17,402,1198,714,0.435
1741,11:49:34,98,person,42,416,1176,714,0.566
1743,11:49:34,98,person,9,408,1173,716,0.529
1745,11:49:34,98,person,0,398,1159,715,0.496
1747,11:49:34,98,person,0,400,1172,716,0.419
1747,11:49:34,117,person,734,394,1157,713,0.459
1749,11:49:34,98,person,40,412,1182,715,0.465
1749,11:49:34,117,person,719,395,1132,712,0.539
1751,11:49:34,117,person,728,396,1138,712,0.423
1753,11:49:35,117,person,721,396,1127,712,0.649
1755,11:49:35,117,person,719,396,1120,712,0.617
1757,11:49:35,117,person,720,396,1117,711,0.519
1759,11:49:35,117,person,720,395,1115,711,0.537
1761,11:49:35,117,person,719,395,1112,712,0.591
1763,11:49:35,117,person,719,395,1109,712,0.632
1765,11:49:35,117,person,719,394,1109,712,0.711
1767,11:49:36,117,person,722,395,1108,712,0.698
1769,11:49:36,117,person,724,394,1109,711,0.554
1771,11:49:36,117,person,727,395,1109,711,0.479
1771,11:49:36,98,person,0,396,1176,714,0.536
1773,11:49:36,117,person,729,395,1107,711,0.473
1773,11:49:36,98,person,0,395,1188,714,0.435
1775,11:49:36,117,person,731,395,1107,711,0.624
1777,11:49:36,117,person,733,395,1107,711,0.488
1777,11:49:36,98,person,0,394,1195,714,0.470
1779,11:49:36,117,person,734,394,1108,711,0.585
1781,11:49:37,117,person,733,393,1106,711,0.517
1783,11:49:37,117,person,735,394,1105,710,0.647
1785,11:49:37,117,person,732,395,1101,711,0.632
1787,11:49:37,117,person,735,395,1103,711,0.697
1789,11:49:37,117,person,751,396,1125,712,0.578
1791,11:49:38,117,person,737,395,1111,713,0.513
1793,11:49:38,117,person,734,396,1105,713,0.633
1795,11:49:38,117,person,734,396,1104,712,0.645
1797,11:49:39,117,person,736,396,1103,711,0.650
1799,11:49:39,117,person,737,395,1103,710,0.474
1801,11:49:39,117,person,736,395,1103,711,0.614
1803,11:49:40,117,person,736,396,1101,711,0.552
1805,11:49:40,117,person,737,396,1102,711,0.561
1807,11:49:40,117,person,739,397,1103,713,0.528
1807,11:49:40,98,person,0,397,1183,717,0.475
1809,11:49:40,98,person,0,397,1180,717,0.582
1811,11:49:41,98,person,15,396,1191,715,0.564
1811,11:49:41,117,person,765,396,1139,714,0.415
1813,11:49:41,98,person,0,398,1161,715,0.426
1813,11:49:41,117,person,747,395,1119,713,0.587
1815,11:49:41,98,person,0,395,1152,715,0.451
1815,11:49:41,117,person,740,395,1110,712,0.529
1817,11:49:42,98,person,0,395,1140,718,0.408
1817,11:49:42,117,person,740,396,1107,712,0.447
1819,11:49:42,117,person,760,396,1135,713,0.468
1821,11:49:42,117,person,747,396,1121,713,0.518
1823,11:49:42,117,person,741,396,1113,712,0.606
1825,11:49:42,117,person,739,395,1112,712,0.489
1825,11:49:42,98,person,1,396,1160,717,0.426
1827,11:49:43,117,person,739,396,1111,712,0.496
1827,11:49:43,98,person,0,395,1143,716,0.477
1829,11:49:43,117,person,738,395,1110,712,0.452
1829,11:49:43,98,person,0,394,1133,716,0.426
1831,11:49:43,117,person,739,396,1108,712,0.504
1831,11:49:43,98,person,0,393,1125,715,0.451
1833,11:49:43,117,person,737,396,1106,712,0.551
1833,11:49:43,98,person,17,394,1162,714,0.425
1835,11:49:44,117,person,742,396,1111,712,0.466
1835,11:49:44,98,person,12,395,1164,716,0.449
1837,11:49:44,117,person,738,395,1107,712,0.492
1839,11:49:44,117,person,737,396,1105,712,0.562
1839,11:49:44,98,person,0,394,1142,715,0.439
1841,11:49:44,117,person,743,396,1110,712,0.551
1841,11:49:44,98,person,22,393,1176,715,0.404
1843,11:49:44,117,person,740,395,1108,711,0.526
1845,11:49:44,117,person,740,396,1106,712,0.541
1845,11:49:44,98,person,0,395,1142,718,0.409
1847,11:49:45,117,person,740,396,1106,712,0.530
1847,11:49:45,98,person,0,395,1137,716,0.409
1849,11:49:45,117,person,738,395,1104,712,0.527
1849,11:49:45,98,person,0,394,1135,715,0.425
1851,11:49:45,117,person,738,395,1104,712,0.627
1853,11:49:45,117,person,738,395,1105,713,0.529
1855,11:49:45,117,person,740,396,1105,713,0.598
1857,11:49:46,117,person,738,395,1103,713,0.487
1857,11:49:46,98,person,0,393,1127,715,0.498
1859,11:49:46,117,person,739,396,1104,713,0.455
1859,11:49:46,98,person,4,395,1140,716,0.455
1861,11:49:46,117,person,739,396,1103,712,0.621
1861,11:49:46,98,person,19,395,1154,714,0.409
1863,11:49:46,117,person,740,396,1104,712,0.577
1865,11:49:46,117,person,741,396,1104,712,0.512
1867,11:49:46,117,person,741,396,1105,712,0.483
1867,11:49:46,98,person,0,396,1139,716,0.456
1869,11:49:47,117,person,740,395,1104,713,0.567
1871,11:49:47,117,person,739,395,1104,713,0.573
1873,11:49:47,117,person,747,395,1115,714,0.535
1875,11:49:47,117,person,741,395,1108,713,0.577
1877,11:49:47,117,person,739,396,1104,714,0.468
1877,11:49:47,98,person,17,395,1161,715,0.476
1879,11:49:47,117,person,738,396,1104,714,0.546
1881,11:49:47,117,person,738,395,1103,713,0.580
1883,11:49:47,117,person,739,395,1102,712,0.561
1885,11:49:48,117,person,741,396,1104,713,0.490
1885,11:49:48,98,person,0,395,1131,719,0.429
1887,11:49:48,117,person,741,396,1104,712,0.547
1889,11:49:48,117,person,741,396,1104,712,0.584
1891,11:49:48,117,person,740,395,1104,713,0.501
1893,11:49:48,98,person,4,400,1125,718,0.616
1895,11:49:48,98,person,42,399,1171,715,0.590
1895,11:49:48,117,person,770,397,1142,714,0.555
1897,11:49:48,98,person,38,402,1168,715,0.593
1897,11:49:48,117,person,763,398,1137,714,0.452
1899,11:49:49,98,person,37,405,1164,715,0.564
1899,11:49:49,117,person,746,398,1117,712,0.455
1901,11:49:49,98,person,27,401,1163,714,0.524
1901,11:49:49,117,person,737,398,1107,713,0.526
1903,11:49:49,98,person,17,403,1148,716,0.452
1903,11:49:49,117,person,735,397,1106,713,0.498
1905,11:49:49,117,person,733,396,1104,713,0.576
1907,11:49:49,117,person,734,397,1103,712,0.609
1909,11:49:49,117,person,735,397,1104,713,0.603
1909,11:49:49,98,person,19,406,1148,717,0.420
1911,11:49:49,117,person,735,396,1104,713,0.695
1913,11:49:49,117,person,736,396,1104,713,0.600
1915,11:49:50,117,person,737,397,1103,713,0.665
1917,11:49:50,117,person,760,398,1134,714,0.544
1919,11:49:50,117,person,744,397,1116,713,0.611
1921,11:49:50,117,person,738,397,1109,713,0.533
1921,11:49:50,98,person,5,402,1153,718,0.466
1923,11:49:50,117,person,741,396,1115,714,0.633
1925,11:49:50,117,person,737,396,1109,713,0.615
1927,11:49:50,117,person,737,397,1107,713,0.639
1929,11:49:51,117,person,735,397,1105,713,0.656
1931,11:49:51,117,person,735,397,1104,713,0.618
1933,11:49:51,117,person,734,397,1102,714,0.715
1935,11:49:51,117,person,733,398,1101,714,0.612
1935,11:49:51,98,person,0,406,1130,718,0.405
1937,11:49:51,117,person,734,398,1102,714,0.669
1939,11:49:52,117,person,735,398,1102,714,0.657
1941,11:49:52,117,person,736,398,1102,714,0.668
1943,11:49:52,117,person,736,398,1102,714,0.708
1945,11:49:52,117,person,736,397,1103,714,0.470
1945,11:49:52,98,person,0,404,1126,719,0.418
1947,11:49:52,117,person,735,397,1102,713,0.503
